work_id;(Major) Character Death Evidence;Presentation_Mode;Narrator_POV;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;summary_P;Classification;Reason;Victim_TP_auto;Victim_FP_auto;Victim_FN_auto;Victim_TN_auto;Victim_res;Perpetrator_TP_auto;Perpetrator_FP_auto;Perpetrator_FN_auto;Perpetrator_TN_auto;Perpetrator_res;Mode of Demise_TP_auto;Mode of Demise_FP_auto;Mode of Demise_FN_auto;Mode of Demise_TN_auto;Mode of Demise_res
48677368;"""He asked my advice, and I told him that going to see the man who killed my son would be stupid. But I was the stupid one, thinking that he would actually listen to me. He was killed on the altar, right before I was killed just the same way, begging for mercy from the son of the man whose hands my husband kissed on the beach.""";narrator;first;Hecuba's son;;;;;;a man;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
48677368;"""He asked my advice, and I told him that going to see the man who killed my son would be stupid. But I was the stupid one, thinking that he would actually listen to me. He was killed on the altar, right before I was killed just the same way, begging for mercy from the son of the man whose hands my husband kissed on the beach.""";narrator;first;unspecified (He);;;;;;a man;;;;;;sacrifice;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
48677368;"""He asked my advice, and I told him that going to see the man who killed my son would be stupid. But I was the stupid one, thinking that he would actually listen to me. He was killed on the altar, right before I was killed just the same way, begging for mercy from the son of the man whose hands my husband kissed on the beach.""";narrator;first;Hecuba;;;;;;a man;;;;;;sacrifice;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
48677368;"""Kiss me and kill me, sail away- he wasn’t a kind man, not in the slightest, which was unsurprising after all he went through.""";narrator;first;Circe;;;;;;Odysseus;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
48677368;"""I’ll tear your flesh from your body, eat it raw and whole, soak you in unwatered wine and when you are tender and supple underneath my tongue, I will rip you to pieces and laugh. """;direct speech;first;unspecified;;;;;;unspecified;;;;;;tearing to pieces;;;;;;;;;0;0;0;1;rule;0;0;0;1;rule;0;0;1;0;rule
48677368;"""I’ll tear your flesh from your body, eat it raw and whole, soak you in unwatered wine and when you are tender and supple underneath my tongue, I will rip you to pieces and laugh. """;direct speech;first;unspecified;;;;;;unspecified;;;;;;being eaten;;;;;;;;;0;0;0;1;rule;0;0;0;1;rule;0;0;1;0;rule
48677368;"""If you raise a monster you get a monster, if I raised a thief I got myself a thief, since I raised a murderer, he killed me and kept the secret badly.   """;narrator;first;Agrippina;;;;;;Nero;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
48848398;"""She sees her mother's death long before it happens, yet cannot bring herself to mourn the woman who sealed her fate. So she doesn't cry, not at the funeral or her initial death.""";indirect thought;third;Riliane's mother;Riliane;;;;;---;;;;;;unspecified;suicide;;;;;;;;1;0;0;0;fuzzy;0;0;0;1;rule;0;1;0;0;rule
48848398;"""They will spark war, and people will die, and they will come for her head.""";narrator;third;people;;;;;;---;;;;;;war;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
48848398;"""They will spark war, and people will die, and they will come for her head.""";narrator;third;Riliane/Cassandra;;;;;;unspecified;;;;;;beheading;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
48848398;"""And she wonders if she's willing to live a bit longer only for another Ajax or Agamemmnon to come for her. She is not. And so she jumps off the balcony. And Cassandra dies, not for the first or last time.""";narrator;third;Riliane/Cassandra;;;;;;---;;;;;;suicide;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
49531849;"""I could already feel my captor’s warm blood covering me, feeling the quick wind as the axe descends upon me, its next sacrifice.""";narrator;first;Cassandra;;;;;;Agamemnon's wife;;;;;;slaying;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
49531849;"""His wife will kill him from behind but will look me in the eyes when she rounded on me. He will die happily, moving inside me. His wife will have the audacity to be jealous of me, who will die while her husband rapes me once again""";narrator;first;Agamemnon;;;;;;Agamemnon's wife;;;;;;slaying;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
49531849;"""I should have foreseen it…that my dear one would be slain during the city’s fall regardless."" [...] ""Instead, he died slowly watching me writhe in pain as a now-dead Greek ripped my virginity from my body, filling every orifice until I bled.""";narrator;first;Coroebus;Coroebus;;;;;unspecified;;;;;;unspecified;;;;;;;;;1;0;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
49531849;"""My brothers Hector, Deiphobus, Paris, Antiphus, Pammon, Hipponous, Polydorus, and Troilus are dead.""";narrator;first;Priam;Priam;;;;;;;;;;;;;;;;;;;;1;0;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
49531849;"""My brothers Hector, Deiphobus, Paris, Antiphus, Pammon, Hipponous, Polydorus, and Troilus are dead.""";narrator;first;Hector;Hector, Deiphobus, Paris, Antiphus, Pammon, Hipponous, Polydorus, and Troilus;;;;;;;;;;;;;;;;;;;;1;0;0;0;semantic;0;0;0;1;rule;0;0;0;1;rule
49531849;"""My brothers Hector, Deiphobus, Paris, Antiphus, Pammon, Hipponous, Polydorus, and Troilus are dead.""";narrator;first;Deiphobus;;;;;;;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
49531849;"""My brothers Hector, Deiphobus, Paris, Antiphus, Pammon, Hipponous, Polydorus, and Troilus are dead.""";narrator;first;Paris;;;;;;;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
49531849;"""My brothers Hector, Deiphobus, Paris, Antiphus, Pammon, Hipponous, Polydorus, and Troilus are dead.""";narrator;first;Antiphus;;;;;;;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
49531849;"""My brothers Hector, Deiphobus, Paris, Antiphus, Pammon, Hipponous, Polydorus, and Troilus are dead.""";narrator;first;Pammon;;;;;;;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
49531849;"""My brothers Hector, Deiphobus, Paris, Antiphus, Pammon, Hipponous, Polydorus, and Troilus are dead.""";narrator;first;Hipponous;;;;;;;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
49531849;"""My brothers Hector, Deiphobus, Paris, Antiphus, Pammon, Hipponous, Polydorus, and Troilus are dead.""";narrator;first;Polydorus;;;;;;;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
49531849;"""My brothers Hector, Deiphobus, Paris, Antiphus, Pammon, Hipponous, Polydorus, and Troilus are dead.""";narrator;first;Troilus;;;;;;;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
49531849;"""My sisters Creusa and Polyxena are dead.""";narrator;first;Creusa;Creusa and Polyxena;;;;;;;;;;;;;;;;;;;;1;0;0;0;semantic;0;0;0;1;rule;0;0;0;1;rule
49531849;"""My sisters Creusa and Polyxena are dead.""";narrator;first;Polyxena;;;;;;;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
49859260;"""In between the whistle of her father's blade and her death, Iphigenia had time for a single thought: Please, no—"" [...] ""Instead of that comfortable warmth, her own father had lodged a dagger in her throat."" [...] ""I died like a—a slaughter cow upon a slab!""";narrator;third;Iphigenia;Iphigenia;;;;;Agamemnon;Agamemnon;;;;;slashing throat;blade to throat;;;;;;;;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;fuzzy
49859260;"""Iphigenia shivered as the images snaked through her mind: Aegisthus, a willing fool, grown too ambitious, wielding an axe placed there by Clytemnestra's hand. Her father cowering in the bath.""";indirect thought;third;Agamemnon;Agamemnon;;;;;Aegisthus;Aegisthus;;;;;slaying;axe;;;;;;;;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;semantic
49859260;"""Iphigenia shivered as the images snaked through her mind: Aegisthus, a willing fool, grown too ambitious, wielding an axe placed there by Clytemnestra's hand. Her father cowering in the bath."" [...] ""She stood up straight and looked Atropos in her endless, bottomless eyes. ""Do it,"" she said.""";indirect thought;third;Agamemnon;;;;;;Clytemnestra;;;;;;manipulation;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
49859260;"""Iphigenia shivered as the images snaked through her mind: Aegisthus, a willing fool, grown too ambitious, wielding an axe placed there by Clytemnestra's hand. Her father cowering in the bath."" [...] ""She stood up straight and looked Atropos in her endless, bottomless eyes. ""Do it,"" she said.""";indirect thought;third;Agamemnon;;;;;;Iphigenia;;;;;;curse/revenge;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
49859260;"""Iphigenia shivered as the images snaked through her mind: Aegisthus, a willing fool, grown too ambitious, wielding an axe placed there by Clytemnestra's hand. Her father cowering in the bath."" [...] ""She stood up straight and looked Atropos in her endless, bottomless eyes. ""Do it,"" she said.""";indirect thought;third;Agamemnon;;;;;;Atropos;;;;;;curse/revenge;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
50126794;"""In the past, he had consumed most humans that wandered into his labyrinthine prison, but you were bravely entering his home, his nest.""";narrator;second;humans;;;;;;Asterion;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
50519623;"""Outside, there was blood everywhere. Bronze struck on bronze, the last screams of fallen men filled the air.""";narrator;first;unspecified;;;;;;unspecified;;;;;;slaying;;;;;;;;;0;0;0;1;rule;0;0;0;1;rule;0;0;1;0;rule
50519623;"""Few know it, but forget it: The smell of the burning city and  the sizzling flesh of those trapped in their houses.""";narrator;first;unspecified;;;;;;unspecified;;;;;;burning;;;;;;;;;0;0;0;1;rule;0;0;0;1;rule;0;0;1;0;rule
51106009;"""First off, I didn’t get my head chopped off by Perseus. He was being used as somewhere to hang drying linens, until Stheno said it ‘interrupted the flow of the room’, and made me drag him outside with the others. He’s currently surrounded by a patch of crimson and amethyst geraniums, his face forever locked in a soundless, eternal scream.""";narrator;first;Perseus;;;;;;Medusa;;;;;;petrification;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
51106009;""" The change is gradual, like a slow-tide, but unstoppable. His flesh turns to grey stone, and it moves up his body. His hands in mine become cold, and he moves away. He keeps his eyes locked onto mine. """;narrator;first;Theofylaktos;;;;;;Medusa;;;;;;petrification;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
52941766;"""(Unless you count that one time he murdered his music teacher on accident) """;narrator;first;Heracles' music teacher;;;;;;Heracles;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
52941766;"""This feat made Heracles even more popular and his cousin more jealous (again, petty bitch). So for his next task his cousin told him to kill the Hyrda, so Heracles hopped a ride with this nephew Iolas (I assume on the godly side cause  of them can keep it in there pants) to go to the swamp where the Hyrda lived and kill the it. He figured out that if you cut off one of the Hyrda's head it would simply re-grow (also I think he got attacked by some crab mid fight which is just, random af) it so Iolas helped him make a plan where they would cut of all it's heads then burn the necks so more heads wouldn't grow back and used it's poison blood to make poisons arrows (that'll be important later). """;narrator;first;Hydra;;;;;;Heracles;;;;;;slashing head off;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
52941766;"""Heracles then visited Chiron (some versions say he got shot too) who told him how to catch the angry death boar.""";narrator;first;Chiron;;;;;;Heracles;;;;;;being shot;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
52941766;"""Then in-between his 8th and 9th labor he did some more cool stuff like, murder another centaur, invent the olympics, fight some giants, sailed around on the argo with Jason and rescue Prometheus from the eagle that was constantly eating his liver.""";narrator;first;a centaur;;;;;;Heracles;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
52941766;"""That is until a centaur Nesso's kidnapped his wife and tried to marry her, so Heracles shot him with an arrow and as he bled out he convinced Deinareria to take some of his blood and if Heracles was ever on faithful to her it would act as a love potion, (spoiler alert - it was poison).""";narrator;first;a centaur Nesso's;;;;;;Heracles;;;;;;being shot;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
52941766;"""Euphoria was walking with her nymph friends in the forest and i guess no one taught her that rhyme “red on black friend of Jack, black on yellow you’re a dead fellow” because boom, snake bite and she was dead.""";narrator;first;Eurydice;;;;;;---;;;;;;snake bite;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
52941766;"""Then, when he was having an angsty concert for the forest creatures bashing all the gods a bunch of Dionysus cult followers showed and ripped him limb from limb for not worshipping Dionysus (again, the irony).""";narrator;first;Orpheus;;;;;;followers of the Dionysus cult;;;;;;tearing to pieces;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
52941766;"""So, the parents built her a temple and Demeter chilled there instead of Olympus and became so depressed she forgot to make plants grow and caused this huge drought/famine."" [...] ""So Hermes decided to go knocking on Hades door to get some answer on Persephone and hopefully convince her to return to the mortal world so Demeter would stop being an angsty little bitch and killing all the mortals.""";narrator;first;mortals;;;;;;---;;;;;;drought/famine;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
52941766;"""So now the mortals had to deal with sickness and famines and stuff, so Zeus decided ""Fuck it"" and started making a flood to whip them all out (I swear, gods all throughout different mythology and religions always resort to 'when in doubt, drown humanity', like this shows up so many times through old religions and mythologies I swear.""";narrator;first;mortals;;;;;;Zeus;;;;;;flood;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
52941766;;narrator;first;babies;;;;;;;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
54516907;"""The Priestess, now transformed into a Gorgon, fled in terror from the temple and sought the help of the nearby villagers. However, when they saw her, they were instantly turned to stone.""";narrator;third;villagers;;;;;;Anithea/Clardusa;;;;;;petrification;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
54516907;"""Despite numerous valiant attempts by brave warriors to defeat the beast on behalf of the goddess, just like her own heart, they all met the same fate, turning into statues that adorned the ruins surrounding the temple she called home.""";narrator;third;warriors;;;;;;Anithea/Clardusa;;;;;;petrification;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
54516907;"""Perball got close to Clardusa's body, and then, with one fell swoop, he beheaded the ""gorgon"" with his blade. """;narrator;third;gorgon;gorgon;;;;;Perball;Perball;;;;;beheading;decapitation by sword;;;;;;;;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;semantic
54516907;"""Many warriors came to stay the beast for the goddess, but just like her heart, they all became stone to decorate the ruins around the temple she calls home.""";narrator;third;Clardusa;;;;;;many warriors;;;;;;slaying;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
54516907;"""It was one of the female villagers who had come with a dagger to kill her for turning her husband to stone.""";narrator;third;Clardusa;;;;;;Villager's wife;;;;;;stabbing;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
56246299;"""Antigone was poised on a stone slab, cold and unmoving. No one could have mistaken her for a sleeping girl: this was a corpse. Blue bruises at her throat, skin covered with the milky sheen of death, unnaturally stiff and hard to the touch.""";narrator;third;Antigone;Antigone;;;;;Ismene's uncle;unknown;;;;;being choked;strangulation;;;;;;;;1;0;0;0;rule;0;0;1;0;rule;0;1;1;0;semantic
56347633;"""Melinoë was annoyed by her cries and was quickly becoming bored. She squeezed her neck until she felt Alicent's life drain from her body.""";indirect thought;third;Alicent Hightower;;;;;;Melinoë;;;;;;being choked;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
56347633;"""Viserys looked as if he was going to be sick. He knew that meant he'd never see his wife again. ""I don't understand."" The goddess feigned sadness and sighed, ""Let me put it this way. In your quest for a male heir, which you ignored my warnings about, you killed 6 children and your wife. Because Queen Aemma had become with child so young and had no rest between pregnancies, her body wasn't strong enough. And whose fault is that? Yours."" [...] ""Queen Aemma is with her 6 children in Paradise. And you. Will. Never. See her. Again.""";direct speech;third;Queen Aemma;;;;;;unspecified;;;;;;extensive childbearing;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
56347633;"""After all, she did kill their mother and grandfather.""";narrator;third;grandfather;;;;;;Melinoe;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
56347633;;direct speech;third;Viserys' six children;;;;;;;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
56417806;"""It was just a year after my mother, the old Queen died, and the spirit of the Goddess passed to me.""";narrator;first;the old queen;;;;;;---;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
56574667;"""He let her see him, with all his divinity, for only a second. Unfortunately, humans were far more fragile than he had ever cared to notice. He refused to look at her corpse, intensely burned in some places, completely raw in others."" [...] ""He only left a note, “Cause of death: divine aura, accident”.""";narrator;third;Semele;;;;;;Zeus;;;;;;manipulation, looking at a divine aura;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
56575177;"""What was even worse was how Agamemnon brutally murdered her real husband and son""";indirect thought;third;Klytemnestra's husband and son;;;;;;Agamemnon;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
56575177;"""“…Because he plans to kill your daughter and sacrifice her to Artemis.”"" [...] ""“How can you not? This is your daughter and now you are about to kill your own daughter with the knife in your hands! What kind of man would have a heart like this?”"" [...] ""“Mother, I cannot bear to leave you! I cannot bear to leave this world and enter the dark realm of Hades.""";direct speech;third;Iphigenia;;;;;;Agamemnon;;;;;;sacrifice;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
56575177;"""Three sounds of stabbing and a long sound of howling. Agamemnon lay heavily in the bathtub, blood staining the entire pool.""";narrator;third;Agamemnon;Agamemnon;;;;;Klytemnestra;Klytemnestra;;;;;stabbing;stabbing;;;;;;;;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;rule
56575177;"""She glanced at the two bodies on the ground, and a small smile appeared on her face.""";narrator;third;Kassandra;Kassandra;;;;;Klytemnestra;Klytemnestra;;;;;stabbing ;stabbing;;;;;;;;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;rule
56580688;"""And the small child floating in the middle of it. My heart stopped, I scrambled out of the bushes and ran towards her. Once I finally reached her I pulled her towards me. I brushed the hair out of her face. Her brown eyes stared up towards the sky, lifeless.""";narrator;first;Original Character;;;;;;entity;;;;;;drowning;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
56631334;"""The lighting rippled down to his fingertips as he raised a sharp finger toward me. Another ache shot through like burning ice and I finally fell to my knees in a weakened gasp."" [...] "" “Zeus!” Demeter yelled. “She is dying! A Goddess is dying!"""" ";direct speech;first;Persephone;;;;;;Zeus;;;;;;struck by lightening;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
56631334;"""“Kore, your action upon the mortals has caused more damage to not only Gaia but also to Olympia. You’ve roamed far enough and left nothing but trails of bodies in your wake. You started small with the crops of the Earth, then to the livestock of all elements, to the bodies of people, you’ve managed to bring forth the wake of an armageddon.”""";direct speech;first;mortals;;;;;;Kore;;;;;;starvation;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
56757454;"""This angered Dionysus, and he ordered the Maenads, already frenzied by Orpheus’s rejection, to tear the former musician to pieces. Orpheus, thinking of his lover in the underworld, did not struggle. When the deed was done, the Maenads feared the repercussions of their murder.""";narrator;third;Orpheus;Orpheus;;;;;Maenads;Maenads;;;;;tearing to pieces;tearing to pieces;;;;;;;;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;rule
57121198;"""Many men were sent to slay Medusa only to be frozen in stone added to the lover's garden as decoration.""";narrator;third;many men;;;;;;Medusa;;;;;;petrification;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
57121198;"""She searched for her lover only to come across her mutilated corpse, head cleanly cut off and slashes upon her torso. Athena fell to her knees crawling to Medusa's body cradling it in her arms as she cried.""";narrator;third;Medusa;Medusa;;;;;thunder's son;Perseus;;;;;slaying;beheaded;;;;;;;;1;0;0;0;rule;0;1;1;0;semantic;1;0;0;0;semantic
57137989;"""She cried out in climax, but then his divine lightning struck, searing the land for miles around. ~~~ Zeus wept tears as he carried the lifeless body of his lover to a pond where he might wash her and prepare her for her journey across the river he had sworn upon.""";narrator;third;Semele;;;;;;Zeus;;;;;;manipulation, intercourse, struck by lightning ;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
57165361;"""Another groan in front of them, and Eurylochus ducked when something came out of the water and wrapped itself around the man to Eurylochus's right holding a flaming torch. The shrill scream pierced through the veil of darkness before the man was dragged underwater by that monstrous appendage. """;narrator;third;unnamed;;;;;;Scylla;;;;;;drowning/death by seamonster;;;;;;;;;0;0;0;1;rule;0;0;1;0;rule;0;0;1;0;rule
57165361;"""""""I may not see Andreas again, or Polites, but sacrificing myself for my crew, my king? Why, brother, that's the best kind pf death, isnt it?"" Eurylochus wanted to scream, to tell him to drop the torch in the water, to hold him down till he followed, but Demetrius got up, dusting himself off flippantly. Eurylochus could still see the slight tremble of his hands. Before he could shout, could do anything, the stupid, brave man walked forward, steering well clear of the huddled groups of men. He waved the fire around, and the sudden focus of the monster on his person was palpable. Demetrius turned and met Eurylochus’ eyes one final time, apologetic, scared, but so obviously relieved too. With tears in his eyes and a grin on his face, Demetrius raised the torch high like a flag, closing his eyes, water trailing down his face, as Scylla dragged him to the depths of the ocean. "" ";narrator;third;Demetrius;;;;;;Scylla;;;;;;self-sacrifice;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
57165361;"""“Look me in the eyes,"" he pleaded. ""And tell me, Captain."" [...] “That you did not just sacrifice six men.""""";direct speech;third;unnamed;;;;;;Scylla;;;;;;self-sacrifice;;;;;;;;;0;0;0;1;rule;0;0;1;0;rule;0;0;1;0;rule
57183703;"""My father killed her for all the wrong reasons;""";direct speech;first;Eurydice;;;;;;Apollo;;;;;;snake bite;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
57183703;"""The next moments aren't painful. The lights fade away, replaced by comforting black, until I can open them again. My hands jitter, my teeth unclench, and I look down. Everything on me is washed in a bluey-white. Hades smiles, his arms opening me as if he accepts my soul.""";narrator;first;Orpheus;;;;;;Hades;;;;;;self-sacrifice;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
57356344;"""“No need, Artemis does not live here anymore, and Leto is dead,” I paused and looked at him, he had a worried look on his face, “She was killed by a serpent named Python, who was sent by Hera for her jealousy.""";direct speech;first;Artemis;;;;;;Hera;;;;;;snake bite;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
57356344;"""“No need, Artemis does not live here anymore, and Leto is dead,”""";direct speech;first;Leto;;;;;;---;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
57356344;"""The discus rolled on the ground. Trees and grasses slowly danced in their tempo. Birds twittered on the branches. Sunshine spilled on us. Warm.  He was in my arms. A smile was still on his face. His chest stayed still. The blood from his forehead dripped into my hand. Warm. The light in him was fading. No! No no no, this could not be. I tried to capture those lights, tried to hold them in my hands. I used my power of healing, broken bones were repaired and opened skin was closed. I sang, singing every song he liked. Why do they sound sorrowful ? My head dropped onto his chest, hoping to hear that rhythmic, strong heartbeat. Nothing. """;narrator;first;Hyacinthus;Hyacinthus;;;;;Zephyrus;Zephyrus;;;;;discus;struck by discus;;;;;;;;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;semantic
56580688;;;;;inner child;;;;;;entity;;;;;;bleeding from wound;;;;;;;;0;1;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
56757454;;;;;Eurydice;;;;;;;;;;;;vanishing into shade;;;;;;;;0;1;0;0;rule;0;0;0;1;rule;0;1;0;0;rule
57183703;;;;;Narrator;;;;;;Hades;;;;;;giving up soul;;;;;;;;0;1;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
57165361;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;rule;0;0;0;1;rule;0;0;0;1;rule
56574667;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;rule;0;0;0;1;rule;0;0;0;1;rule
56417806;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;rule;0;0;0;1;rule;0;0;0;1;rule
56347633;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;rule;0;0;0;1;rule;0;0;0;1;rule
56347633;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;rule;0;0;0;1;rule;0;0;0;1;rule
41491;;;;;Amazon queen;;;;;;him;;;;;;sliced through heart with blade;;;;;;;;0;1;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
125672;;;;;Agamemnon;;;;;;Clytaemnestra;;;;;;bleeding;;;;;;;;0;1;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
49859260;;;;;Electra;;;;;;Agamemnon;;;;;;sacrifice;;;;;;;;0;1;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
40607286;;;;;cattle and lambs;;;;;;Ajax;;;;;;slaughter;;;;;;;;0;1;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
40214382;;;;;Oenone's son;;;;;;Paris;;;;;;killed by own father;;;;;;;;0;1;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
48848398;;;;;Queen;;;;;;;;;;;;unspecified;;;;;;;;0;1;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
45899866;;;;;Dromaeus;;;;;;;;;;;;eternal oblivion;;;;;;;;0;1;0;0;rule;0;0;0;1;rule;0;1;0;0;rule
45282052;;;;;princess;;;;;;witch;;;;;;overwhelmed by pleasure and pain;;;;;;;;0;1;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
37903318;;;;;Orpheus;;;;;;friend;;;;;;viper attack;;;;;;;;0;1;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
37903318;;;;;sister;;;;;;unknown;;;;;;turned to stone and beheaded;;;;;;;;0;1;0;0;rule;0;0;0;1;rule;0;1;0;0;rule
591456;;;;;heroes;;;;;;Medusa;;;;;;petrification;;;;;;;;0;1;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
50519623;;;;;Fallen men;;;;;;Greeks;;;;;;Battle;;;;;;;;0;1;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
50519623;;;;;Troy's inhabitants;;;;;;Greeks;;;;;;Burning;;;;;;;;0;1;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
50519623;;;;;Cassandra;;;;;;Ajax;;;;;;Rape and violence;;;;;;;;0;1;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
50126794;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;rule;0;0;0;1;rule;0;0;0;1;rule
46030015;;;;;Astyanax;;;;;;;;;;;;;;;;;;;;0;1;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
46030015;;;;;warriors;;;;;;;;;;;;;;;;;;;;0;1;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
