work_id;Summary;Error Type;Error Scope;Comment;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Classification;Reason;Presentation mode;Narrator POV;(Major) Character Death Evidence;words;Victim_TP_auto;Victim_FP_auto;Victim_FN_auto;Victim_TN_auto;Victim_res;Perpetrator_TP_auto;Perpetrator_FP_auto;Perpetrator_FN_auto;Perpetrator_TN_auto;Perpetrator_res;Mode of Demise_TP_auto;Mode of Demise_FP_auto;Mode of Demise_FN_auto;Mode of Demise_TN_auto;Mode of Demise_res
45899866;Prometheus, once a respected Titan, is now a shadow of his former self, chained to a mountain as punishment for defying Zeus. His wife, Pronoia, has remarried Hephaestus, and Prometheus realizes he has nothing left to live for. Hermes, sent by Zeus, tries to deceive Prometheus into revealing the name of the sea-goddess Thetis, but Prometheus instead taunts him with a false prophecy about Leto, enraging Hermes. With his eyelids drooping due to a potion's effect wearing off, Prometheus welcomes eternal sleep, relieved to be free from pain and sorrow.;False negative;Summary;;withdrawal;;0;0;1;0;Leuce;;0;0;1;0;Zeus;;0;0;1;0;Incorrect;All three elements have FP or FN.;direct speech;third;"""They refused to say which ones had visited you and rebelled, and I could not identify them because they were masked. So Father Zeus deprived them all of ambrosia. Those of them who are dependent will die."" [...] ""‘Do you remember Leuce, the stupid Oceanid who had the folly to rebel against Zeus at your bidding? Well, she died, as expected. And she spent her last years in Hades’ cave because she had become too abhorrent to show herself in public.’""";7296;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
45899866;Prometheus, once a respected Titan, is now a shadow of his former self, chained to a mountain as punishment for defying Zeus. His wife, Pronoia, has remarried Hephaestus, and Prometheus realizes he has nothing left to live for. Hermes, sent by Zeus, tries to deceive Prometheus into revealing the name of the sea-goddess Thetis, but Prometheus instead taunts him with a false prophecy about Leto, enraging Hermes. With his eyelids drooping due to a potion's effect wearing off, Prometheus welcomes eternal sleep, relieved to be free from pain and sorrow.;False negative;Summary;;unspecified;;0;0;0;1;Plutus;;0;0;1;0;Zeus;;0;0;1;0;Incorrect;Errors but no TPs.;direct speech;third;"""‘Do you know about Plutus son of Demeter?’ he asked once. ‘He mingled with the humans, taught them how to prosper. Father Zeus summoned him back to Olympus but he tried to hide among the mortals. Well, he was soon caught of course, and Father intends to sentence him to death.’""";7296;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
45899866;Prometheus, once a respected Titan, is now a shadow of his former self, chained to a mountain as punishment for defying Zeus. His wife, Pronoia, has remarried Hephaestus, and Prometheus realizes he has nothing left to live for. Hermes, sent by Zeus, tries to deceive Prometheus into revealing the name of the sea-goddess Thetis, but Prometheus instead taunts him with a false prophecy about Leto, enraging Hermes. With his eyelids drooping due to a potion's effect wearing off, Prometheus welcomes eternal sleep, relieved to be free from pain and sorrow.;False negative;Summary;;struck by lightening;;0;0;1;0;Asclepius;;0;0;1;0;Zeus;;0;0;1;0;Incorrect;All three elements have FP or FN.;indirect speech;third;"""After some time, they had practically the same conversation about some son of Apollo named Asclepius who had become a better healer than his father and there were rumours that given enough time, he would overcome mortality itself. Hermes cheerfully stated that the youth would be thunderbolted, and there was nothing Prometheus could do about it.""";7296;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
45899866;Prometheus, once a respected Titan, is now a shadow of his former self, chained to a mountain as punishment for defying Zeus. His wife, Pronoia, has remarried Hephaestus, and Prometheus realizes he has nothing left to live for. Hermes, sent by Zeus, tries to deceive Prometheus into revealing the name of the sea-goddess Thetis, but Prometheus instead taunts him with a false prophecy about Leto, enraging Hermes. With his eyelids drooping due to a potion's effect wearing off, Prometheus welcomes eternal sleep, relieved to be free from pain and sorrow.;False negative;Question Answering;;disintegration;;0;0;1;0;Prometheus;;0;0;1;0;Zeus;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;third;"""So the years were passing, and as Prometheus was forced to endure pain and cold he could not tolerate for long, he gradually disintegrated, disappeared, and I took his place to occupy the pathetic remnant of his body""";7296;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
45899866;Prometheus, once a respected Titan, is now a shadow of his former self, chained to a mountain as punishment for defying Zeus. His wife, Pronoia, has remarried Hephaestus, and Prometheus realizes he has nothing left to live for. Hermes, sent by Zeus, tries to deceive Prometheus into revealing the name of the sea-goddess Thetis, but Prometheus instead taunts him with a false prophecy about Leto, enraging Hermes. With his eyelids drooping due to a potion's effect wearing off, Prometheus welcomes eternal sleep, relieved to be free from pain and sorrow.;Generic character death;Summary;Generic Character Death;cold;;0;0;1;0;human women;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;narrator;first;"""The human women who had been doomed to shiver, starve, die of contagions and finally be drowned, were now considered good enough for the bed of the king of the gods.""";7296;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
45899866;Prometheus, once a respected Titan, is now a shadow of his former self, chained to a mountain as punishment for defying Zeus. His wife, Pronoia, has remarried Hephaestus, and Prometheus realizes he has nothing left to live for. Hermes, sent by Zeus, tries to deceive Prometheus into revealing the name of the sea-goddess Thetis, but Prometheus instead taunts him with a false prophecy about Leto, enraging Hermes. With his eyelids drooping due to a potion's effect wearing off, Prometheus welcomes eternal sleep, relieved to be free from pain and sorrow.;Generic character death;Summary;Generic Character Death;starvation;;0;0;1;0;human women;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;narrator;first;"""The human women who had been doomed to shiver, starve, die of contagions and finally be drowned, were now considered good enough for the bed of the king of the gods.""";7296;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
45899866;Prometheus, once a respected Titan, is now a shadow of his former self, chained to a mountain as punishment for defying Zeus. His wife, Pronoia, has remarried Hephaestus, and Prometheus realizes he has nothing left to live for. Hermes, sent by Zeus, tries to deceive Prometheus into revealing the name of the sea-goddess Thetis, but Prometheus instead taunts him with a false prophecy about Leto, enraging Hermes. With his eyelids drooping due to a potion's effect wearing off, Prometheus welcomes eternal sleep, relieved to be free from pain and sorrow.;Generic character death;Summary;Generic Character Death;illness;;0;0;1;0;human women;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;narrator;first;"""The human women who had been doomed to shiver, starve, die of contagions and finally be drowned, were now considered good enough for the bed of the king of the gods.""";7296;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
45899866;Prometheus, once a respected Titan, is now a shadow of his former self, chained to a mountain as punishment for defying Zeus. His wife, Pronoia, has remarried Hephaestus, and Prometheus realizes he has nothing left to live for. Hermes, sent by Zeus, tries to deceive Prometheus into revealing the name of the sea-goddess Thetis, but Prometheus instead taunts him with a false prophecy about Leto, enraging Hermes. With his eyelids drooping due to a potion's effect wearing off, Prometheus welcomes eternal sleep, relieved to be free from pain and sorrow.;Generic character death;Summary;Generic Character Death;drowning;;0;0;1;0;human women;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;narrator;first;"""The human women who had been doomed to shiver, starve, die of contagions and finally be drowned, were now considered good enough for the bed of the king of the gods.""";7296;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
45899866;Prometheus, once a respected Titan, is now a shadow of his former self, chained to a mountain as punishment for defying Zeus. His wife, Pronoia, has remarried Hephaestus, and Prometheus realizes he has nothing left to live for. Hermes, sent by Zeus, tries to deceive Prometheus into revealing the name of the sea-goddess Thetis, but Prometheus instead taunts him with a false prophecy about Leto, enraging Hermes. With his eyelids drooping due to a potion's effect wearing off, Prometheus welcomes eternal sleep, relieved to be free from pain and sorrow.;False negative;Summary;;self-sacrifice/suicide;;0;0;1;0;Chiron;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;direct speech;third;"""‘For a term of my agony… someone of my people should give away his portion of ambrosia and die of his own free will… This is the condition.’"" [...] ""‘I know one who is of the divine folk and wants to die,’ he said. ‘My friend, the centaur Chiron. I unintentionally injured him with a poisoned arrow. Now, he is having an incurable would causing him great pain. He has told me that he wishes just to complete some affairs, and then he’ll stop eating ambrosia so that he finally gets rid of his misery.’""";7296;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
46030015;"Odysseus returns home to his wife Penelope, but is still haunted by the traumas of war and sea. He recalls the horrors he faced, including the death of Astyanax, although he refuses to share details about his encounters with a goddess and a witch. The text mentions that Odysseus saw the faces of those killed in the war or at sea in his dreams, some of whom were directly his fault. Additionally, the story implies that Eurylochus died during their journey, although the exact circumstances are not specified; however, it is mentioned that Odysseus feels guilty for not trying harder to stop him. The suitors who threatened Penelope and Telemachus are also dead, but the mode of demise is not explicitly stated in the provided text.";;;;;;0;0;0;1;Eurylochus;Eurylochus;1;0;0;0;;;0;0;0;1;Correct;;indirect thought;third;"""He also felt guilty when he would see his sister. She was often crying, Ctimene was still mourning her husband, a man who had not returned with him. Eurylochus was someone of whom Odysseus didn’t get along with much but the sight of his sister crying over her late husband killed him inside perhaps he should have tried harder to stop him.""";581;1;0;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
46030015;"Odysseus returns home to his wife Penelope, but is still haunted by the traumas of war and sea. He recalls the horrors he faced, including the death of Astyanax, although he refuses to share details about his encounters with a goddess and a witch. The text mentions that Odysseus saw the faces of those killed in the war or at sea in his dreams, some of whom were directly his fault. Additionally, the story implies that Eurylochus died during their journey, although the exact circumstances are not specified; however, it is mentioned that Odysseus feels guilty for not trying harder to stop him. The suitors who threatened Penelope and Telemachus are also dead, but the mode of demise is not explicitly stated in the provided text.";False positive;Summary;;;;0;0;0;1;;Astyanax;0;1;0;0;;;0;0;0;1;Incorrect;;;;;581;0;1;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
46030015;"Odysseus returns home to his wife Penelope, but is still haunted by the traumas of war and sea. He recalls the horrors he faced, including the death of Astyanax, although he refuses to share details about his encounters with a goddess and a witch. The text mentions that Odysseus saw the faces of those killed in the war or at sea in his dreams, some of whom were directly his fault. Additionally, the story implies that Eurylochus died during their journey, although the exact circumstances are not specified; however, it is mentioned that Odysseus feels guilty for not trying harder to stop him. The suitors who threatened Penelope and Telemachus are also dead, but the mode of demise is not explicitly stated in the provided text.";Generic character death;Summary;Generic Character Death;hanging;;0;0;1;0;servant;;0;0;1;0;Odysseus;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;third;"""The room was still locked, the servant hanged, suitors dead, Penelope and Telemachus safe.""";581;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
46030015;"Odysseus returns home to his wife Penelope, but is still haunted by the traumas of war and sea. He recalls the horrors he faced, including the death of Astyanax, although he refuses to share details about his encounters with a goddess and a witch. The text mentions that Odysseus saw the faces of those killed in the war or at sea in his dreams, some of whom were directly his fault. Additionally, the story implies that Eurylochus died during their journey, although the exact circumstances are not specified; however, it is mentioned that Odysseus feels guilty for not trying harder to stop him. The suitors who threatened Penelope and Telemachus are also dead, but the mode of demise is not explicitly stated in the provided text.";Generic character death;Summary;Generic Character Death;unspecified;;0;0;0;1;suitors;suitors;1;0;0;0;Odysseus;;0;0;1;0;Incorrect;Errors but no TPs.;narrator;third;"""The room was still locked, the servant hanged, suitors dead, Penelope and Telemachus safe.""";581;1;0;0;0;rule;0;0;1;0;rule;0;0;0;1;rule
46030015;"Odysseus returns home to his wife Penelope, but is still haunted by the traumas of war and sea. He recalls the horrors he faced, including the death of Astyanax, although he refuses to share details about his encounters with a goddess and a witch. The text mentions that Odysseus saw the faces of those killed in the war or at sea in his dreams, some of whom were directly his fault. Additionally, the story implies that Eurylochus died during their journey, although the exact circumstances are not specified; however, it is mentioned that Odysseus feels guilty for not trying harder to stop him. The suitors who threatened Penelope and Telemachus are also dead, but the mode of demise is not explicitly stated in the provided text.";Generic character death;Summary;Generic Character Death;war;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Incorrect;Errors but no TPs.;indirect thought;third;"""Sometimes he would wake up screaming, perhaps the dreams were not just because of those women but sometimes he could see the faces of those who were killed in the war or on the sea.""";581;0;0;0;1;rule;0;0;0;1;rule;0;0;1;0;rule
46030015;"Odysseus returns home to his wife Penelope, but is still haunted by the traumas of war and sea. He recalls the horrors he faced, including the death of Astyanax, although he refuses to share details about his encounters with a goddess and a witch. The text mentions that Odysseus saw the faces of those killed in the war or at sea in his dreams, some of whom were directly his fault. Additionally, the story implies that Eurylochus died during their journey, although the exact circumstances are not specified; however, it is mentioned that Odysseus feels guilty for not trying harder to stop him. The suitors who threatened Penelope and Telemachus are also dead, but the mode of demise is not explicitly stated in the provided text.";Generic character death;Summary;Generic Character Death;drowning;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Incorrect;Errors but no TPs.;indirect thought;third;"""Sometimes he would wake up screaming, perhaps the dreams were not just because of those women but sometimes he could see the faces of those who were killed in the war or on the sea.""";581;0;0;0;1;rule;0;0;0;1;rule;0;0;1;0;rule
46030015;"Odysseus returns home to his wife Penelope, but is still haunted by the traumas of war and sea. He recalls the horrors he faced, including the death of Astyanax, although he refuses to share details about his encounters with a goddess and a witch. The text mentions that Odysseus saw the faces of those killed in the war or at sea in his dreams, some of whom were directly his fault. Additionally, the story implies that Eurylochus died during their journey, although the exact circumstances are not specified; however, it is mentioned that Odysseus feels guilty for not trying harder to stop him. The suitors who threatened Penelope and Telemachus are also dead, but the mode of demise is not explicitly stated in the provided text.";False negative;Summary;;unspecified;;0;0;0;1;Ajax;;0;0;1;0;unspecified;;0;0;0;1;Incorrect;Errors but no TPs.;indirect thought;third;"""He remembered traveling to Hades and seeing them, Ajax, Achilles, Agamemnon, and His poor mother.""";581;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
46030015;"Odysseus returns home to his wife Penelope, but is still haunted by the traumas of war and sea. He recalls the horrors he faced, including the death of Astyanax, although he refuses to share details about his encounters with a goddess and a witch. The text mentions that Odysseus saw the faces of those killed in the war or at sea in his dreams, some of whom were directly his fault. Additionally, the story implies that Eurylochus died during their journey, although the exact circumstances are not specified; however, it is mentioned that Odysseus feels guilty for not trying harder to stop him. The suitors who threatened Penelope and Telemachus are also dead, but the mode of demise is not explicitly stated in the provided text.";False negative;Summary;;unspecified;;0;0;0;1;Achilles;;0;0;1;0;unspecified;;0;0;0;1;Incorrect;Errors but no TPs.;indirect thought;third;"""He remembered traveling to Hades and seeing them, Ajax, Achilles, Agamemnon, and His poor mother.""";581;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
46030015;"Odysseus returns home to his wife Penelope, but is still haunted by the traumas of war and sea. He recalls the horrors he faced, including the death of Astyanax, although he refuses to share details about his encounters with a goddess and a witch. The text mentions that Odysseus saw the faces of those killed in the war or at sea in his dreams, some of whom were directly his fault. Additionally, the story implies that Eurylochus died during their journey, although the exact circumstances are not specified; however, it is mentioned that Odysseus feels guilty for not trying harder to stop him. The suitors who threatened Penelope and Telemachus are also dead, but the mode of demise is not explicitly stated in the provided text.";False negative;Summary;;unspecified;;0;0;0;1;Agamemnon;;0;0;1;0;unspecified;;0;0;0;1;Incorrect;Errors but no TPs.;indirect thought;third;"""He remembered traveling to Hades and seeing them, Ajax, Achilles, Agamemnon, and His poor mother.""";581;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
46030015;"Odysseus returns home to his wife Penelope, but is still haunted by the traumas of war and sea. He recalls the horrors he faced, including the death of Astyanax, although he refuses to share details about his encounters with a goddess and a witch. The text mentions that Odysseus saw the faces of those killed in the war or at sea in his dreams, some of whom were directly his fault. Additionally, the story implies that Eurylochus died during their journey, although the exact circumstances are not specified; however, it is mentioned that Odysseus feels guilty for not trying harder to stop him. The suitors who threatened Penelope and Telemachus are also dead, but the mode of demise is not explicitly stated in the provided text.";False negative;Summary;;unspecified;;0;0;0;1;Odysseus' mother;;0;0;1;0;unspecified;;0;0;0;1;Incorrect;Errors but no TPs.;indirect thought;third;"""He remembered traveling to Hades and seeing them, Ajax, Achilles, Agamemnon, and His poor mother.""";581;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
47019253;Prometheus was chained on Caucasus for 30,000 years as punishment from Zeus for stealing fire for humans and giving it to them. He was eventually freed by Heracles with the help of Hephaestus and Hermes. Before his release, Hermes tried to persuade Prometheus to admit guilt by wearing an ivy wreath, but he refused until Heracles intervened. To secure his freedom, Prometheus had to reveal the name of the goddess he knew Zeus wanted to marry, which was Thetis.;Generic character death;Summary;Generic Character Death;slaying;;0;0;1;0;Heracles' tutor;;0;0;1;0;Heracles;;0;0;1;0;Incorrect;All three elements have FP or FN.;direct speech;first;"""As a boy, I had a tutor for some time. But I got angry at him, unwittingly hit him on the head too hard and killed him.""";7367;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;Prometheus was chained on Caucasus for 30,000 years as punishment from Zeus for stealing fire for humans and giving it to them. He was eventually freed by Heracles with the help of Hephaestus and Hermes. Before his release, Hermes tried to persuade Prometheus to admit guilt by wearing an ivy wreath, but he refused until Heracles intervened. To secure his freedom, Prometheus had to reveal the name of the goddess he knew Zeus wanted to marry, which was Thetis.;Generic character death;Summary;Generic Character Death;being eaten;;0;0;1;0;travellers;;0;0;1;0;Hydra;;0;0;1;0;Incorrect;All three elements have FP or FN.;direct speech;first;"""Since then, I’ve been busy with these tasks. I have in fact already performed ten Labors but he dismissed two of them. He had sent me to kill a monster called Hydra. It was lurking near the city of Lerna and eating the travelers""";7367;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;Prometheus was chained on Caucasus for 30,000 years as punishment from Zeus for stealing fire for humans and giving it to them. He was eventually freed by Heracles with the help of Hephaestus and Hermes. Before his release, Hermes tried to persuade Prometheus to admit guilt by wearing an ivy wreath, but he refused until Heracles intervened. To secure his freedom, Prometheus had to reveal the name of the goddess he knew Zeus wanted to marry, which was Thetis.;False negative;Summary;;beheading;;0;0;1;0;Hydra;;0;0;1;0;Heracles and Iolaus;;0;0;1;0;Incorrect;All three elements have FP or FN.;direct speech;first;"""I called Iolaus to help me and while I was cutting the heads, he burned their places so that they wouldn’t grow anymore. So we killed the Lernaean Hydra, except its immortal head which we couldn’t kill and I buried it deep under a crag.""";7367;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;Prometheus was chained on Caucasus for 30,000 years as punishment from Zeus for stealing fire for humans and giving it to them. He was eventually freed by Heracles with the help of Hephaestus and Hermes. Before his release, Hermes tried to persuade Prometheus to admit guilt by wearing an ivy wreath, but he refused until Heracles intervened. To secure his freedom, Prometheus had to reveal the name of the goddess he knew Zeus wanted to marry, which was Thetis.;Generic character death;Summary;Generic Character Death;being shot/poison;;0;0;1;0;unspecified;;0;0;0;1;Heracles;;0;0;1;0;Incorrect;Errors but no TPs.;direct speech;first;"""After I killed the Hydra, I immersed my arrows in its poisonous bloud. Since then, everybody pierced by these arrows dies in extreme pain. This is how I unfortunately injured my friend Chiron""";7367;0;0;0;1;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;Prometheus was chained on Caucasus for 30,000 years as punishment from Zeus for stealing fire for humans and giving it to them. He was eventually freed by Heracles with the help of Hephaestus and Hermes. Before his release, Hermes tried to persuade Prometheus to admit guilt by wearing an ivy wreath, but he refused until Heracles intervened. To secure his freedom, Prometheus had to reveal the name of the goddess he knew Zeus wanted to marry, which was Thetis.;False negative;Summary;;being shot/poison;;0;0;1;0;Chiron;;0;0;1;0;Heracles;;0;0;1;0;Incorrect;All three elements have FP or FN.;direct speech;first;"""After I killed the Hydra, I immersed my arrows in its poisonous bloud. Since then, everybody pierced by these arrows dies in extreme pain. This is how I unfortunately injured my friend Chiron""";7367;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;Prometheus was chained on Caucasus for 30,000 years as punishment from Zeus for stealing fire for humans and giving it to them. He was eventually freed by Heracles with the help of Hephaestus and Hermes. Before his release, Hermes tried to persuade Prometheus to admit guilt by wearing an ivy wreath, but he refused until Heracles intervened. To secure his freedom, Prometheus had to reveal the name of the goddess he knew Zeus wanted to marry, which was Thetis.;Generic character death;Summary;Generic Character Death;drowning;;0;0;1;0;Hylas;;0;0;1;0;water nymphs;;0;0;1;0;Incorrect;All three elements have FP or FN.;direct speech;first;"""‘When we were already close to Colchis, we disembarked on the shore. One of us got lost, and we made a search party but never found him. His name was Hylas, and he was a very good friend of mine. I suppose that the poor one has fallen and died somewhere in the wilderness.’"" [...] ""‘The water nymphs have liked him and lured him,’ I chimed in. I preferred not to reveal that they had unintentionally drowned him.""";7367;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;Prometheus was chained on Caucasus for 30,000 years as punishment from Zeus for stealing fire for humans and giving it to them. He was eventually freed by Heracles with the help of Hephaestus and Hermes. Before his release, Hermes tried to persuade Prometheus to admit guilt by wearing an ivy wreath, but he refused until Heracles intervened. To secure his freedom, Prometheus had to reveal the name of the goddess he knew Zeus wanted to marry, which was Thetis.;Generic character death;Summary;Generic Character Death;unspecified;;0;0;0;1;Heracles' children;;0;0;1;0;unspecified;;0;0;0;1;Incorrect;Errors but no TPs.;direct speech;first;"""Besides, as I said, I have no children to support anymore. I have only Megara."" [...] ""I know it’s impossible but I still wish it. And though I suffered greatly after I killed my sons and nephews, I am glad that Theseus didn’t let me die.""";7367;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
47019253;Prometheus was chained on Caucasus for 30,000 years as punishment from Zeus for stealing fire for humans and giving it to them. He was eventually freed by Heracles with the help of Hephaestus and Hermes. Before his release, Hermes tried to persuade Prometheus to admit guilt by wearing an ivy wreath, but he refused until Heracles intervened. To secure his freedom, Prometheus had to reveal the name of the goddess he knew Zeus wanted to marry, which was Thetis.;Generic character death;Summary;Generic Character Death;disease;;0;0;1;0;humans;;0;0;1;0;Pandora;;0;0;1;0;Incorrect;All three elements have FP or FN.;direct speech;first;"""But before hope, Pandora gave diseases – because she opened the box, of course. So outbreaks afflicted the humans, and their numbers plummeted.""";7367;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;Prometheus was chained on Caucasus for 30,000 years as punishment from Zeus for stealing fire for humans and giving it to them. He was eventually freed by Heracles with the help of Hephaestus and Hermes. Before his release, Hermes tried to persuade Prometheus to admit guilt by wearing an ivy wreath, but he refused until Heracles intervened. To secure his freedom, Prometheus had to reveal the name of the goddess he knew Zeus wanted to marry, which was Thetis.;Generic character death;Summary;Generic Character Death;unspecified;;0;0;0;1;Heracles' nephews;;0;0;1;0;Heracles;;0;0;1;0;Incorrect;Errors but no TPs.;direct speech;first;"""I know it’s impossible but I still wish it. And though I suffered greatly after I killed my sons and nephews, I am glad that Theseus didn’t let me die.""";7367;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
47019253;Prometheus was chained on Caucasus for 30,000 years as punishment from Zeus for stealing fire for humans and giving it to them. He was eventually freed by Heracles with the help of Hephaestus and Hermes. Before his release, Hermes tried to persuade Prometheus to admit guilt by wearing an ivy wreath, but he refused until Heracles intervened. To secure his freedom, Prometheus had to reveal the name of the goddess he knew Zeus wanted to marry, which was Thetis.;Generic character death;Summary;Generic Character Death;being shot;;0;0;1;0;Coronis;;0;0;1;0;Apollo or Artemis;;0;0;1;0;Incorrect;All three elements have FP or FN.;direct speech;first;"""Apollo found out and shot her, or sent Artemis to shoot her – I am not sure what exactly happened. Anyway, Coronis was killed, together with many poor people who just happened to be nearby…’""";7367;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;Prometheus was chained on Caucasus for 30,000 years as punishment from Zeus for stealing fire for humans and giving it to them. He was eventually freed by Heracles with the help of Hephaestus and Hermes. Before his release, Hermes tried to persuade Prometheus to admit guilt by wearing an ivy wreath, but he refused until Heracles intervened. To secure his freedom, Prometheus had to reveal the name of the goddess he knew Zeus wanted to marry, which was Thetis.;Generic character death;Summary;Generic Character Death;struck by lightening;;0;0;1;0;a man;;0;0;1;0;Zeus;;0;0;1;0;Incorrect;All three elements have FP or FN.;direct speech;first;"""But once he brought back to life a man hit by Zeus’ thunderbolt, and my father got angry. """;7367;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;Prometheus was chained on Caucasus for 30,000 years as punishment from Zeus for stealing fire for humans and giving it to them. He was eventually freed by Heracles with the help of Hephaestus and Hermes. Before his release, Hermes tried to persuade Prometheus to admit guilt by wearing an ivy wreath, but he refused until Heracles intervened. To secure his freedom, Prometheus had to reveal the name of the goddess he knew Zeus wanted to marry, which was Thetis.;False negative;Summary;;struck by lightening;;0;0;1;0;Asclepius;;0;0;1;0;Zeus;;0;0;1;0;Incorrect;All three elements have FP or FN.;direct speech;first;"""He killed the man again, and then killed Asclepius with another thunderbolt.""";7367;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;Prometheus was chained on Caucasus for 30,000 years as punishment from Zeus for stealing fire for humans and giving it to them. He was eventually freed by Heracles with the help of Hephaestus and Hermes. Before his release, Hermes tried to persuade Prometheus to admit guilt by wearing an ivy wreath, but he refused until Heracles intervened. To secure his freedom, Prometheus had to reveal the name of the goddess he knew Zeus wanted to marry, which was Thetis.;Generic character death;Summary;Generic Character Death;being shot;;0;0;1;0;a cyclops;;0;0;1;0;Apollo;;0;0;1;0;Incorrect;All three elements have FP or FN.;direct speech;first;"""Apollo was enraged, and avenged his son by shooting the Cyclopes who had forged the thunderbolt.""";7367;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47136421;"Cassandra, a princess of Troy, recounts her life story, from being the favored daughter of King Priam to becoming a cursed prophetess after Apollo granted her the gift of prophecy in exchange for her devotion. However, when she pulled away from his advances at 12 years old, he became displeased and cursed her to see the future but never be believed. Cassandra foresaw and tried to warn her family about the impending doom of Troy, including the deaths of her loved ones: Hector's body dragged by Achilles' chariot; Polydorus' body washing up on the shore; Polyxena being killed as a sacrifice; her father King Priam being killed in the same manner as his grandson Polydorus; and her own rape at the hands of Ajax the Lesser. After Troy falls, Cassandra is taken captive and awaits her fate along with other women of the city, including her mother who will be given to Odysseus, Andromache who will be given to Neoptolemus but end up marrying Helenus, Polyxena who died before being given as plunder, and Helen who will return to her husband. Cassandra herself will be given to Agamemnon, who will rape her, and she will bear him twins before he is murdered by his wife Clytemnestra in revenge for the murder of her daughter Iphigenia; Clytemnestra will then kill Cassandra with the same sword.";False negative;Summary;;slaying;;0;0;1;0;Astyanax;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;narrator;first;"""When I saw Andromache holding little Astyanax in her arms with Hector smiling beside them, I saw her screaming out for her baby while Astyanax had his brains dashed out on the city walls.""";1175;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
